airline,flight,source_city,departure_time,stops,arrival_time,destination_city,travel_class,duration,days_left,price
Vistara,UK-996,Mumbai,Evening,one,Evening,Kolkata,Economy,23.58,27,5949
Vistara,UK-940,Mumbai,Evening,one,Evening,Kolkata,Economy,23.83,27,5949
Vistara,UK-996,Mumbai,Evening,one,Evening,Kolkata,Economy,25.08,27,5949
Air_India,AI-660,Mumbai,Evening,one,Morning,Kolkata,Economy,14.08,27,5685
Air_India,AI-687,Mumbai,Afternoon,one,Morning,Kolkata,Economy,16.08,27,5685
Air_India,AI-442,Mumbai,Afternoon,one,Morning,Kolkata,Economy,16.5,27,5685
Air_India,AI-809,Mumbai,Morning,one,Morning,Kolkata,Economy,22.08,27,5685
Air_India,AI-806,Mumbai,Early_Morning,one,Morning,Kolkata,Economy,24.08,27,5685
Air_India,AI-635,Mumbai,Early_Morning,one,Morning,Kolkata,Economy,25,27,5685
Indigo,6E-6123,Mumbai,Early_Morning,one,Afternoon,Kolkata,Economy,7.83,27,5733
Vistara,UK-902,Mumbai,Afternoon,one,Morning,Kolkata,Economy,17.83,27,6159
Vistara,UK-944,Mumbai,Afternoon,one,Morning,Kolkata,Economy,18.92,27,6159
GO_FIRST,G8-7537,Mumbai,Afternoon,one,Night,Kolkata,Economy,7.25,27,5817
GO_FIRST,G8-391,Mumbai,Afternoon,one,Night,Kolkata,Economy,8.25,27,5817
GO_FIRST,G8-2508,Mumbai,Night,one,Early_Morning,Kolkata,Economy,8.25,27,5817
GO_FIRST,G8-7536,Mumbai,Afternoon,one,Night,Kolkata,Economy,9.25,27,5817
GO_FIRST,G8-345,Mumbai,Night,one,Early_Morning,Kolkata,Economy,9.33,27,5817
GO_FIRST,G8-321,Mumbai,Afternoon,one,Night,Kolkata,Economy,9.5,27,5817
GO_FIRST,G8-322,Mumbai,Night,one,Early_Morning,Kolkata,Economy,10.75,27,5817
GO_FIRST,G8-319,Mumbai,Morning,one,Night,Kolkata,Economy,11.83,27,5817
GO_FIRST,G8-339,Mumbai,Evening,one,Early_Morning,Kolkata,Economy,14,27,5817
GO_FIRST,G8-7538,Mumbai,Evening,one,Early_Morning,Kolkata,Economy,15.5,27,5817
GO_FIRST,G8-329,Mumbai,Early_Morning,one,Night,Kolkata,Economy,15.75,27,5817
Air_India,AI-570,Mumbai,Early_Morning,one,Morning,Kolkata,Economy,5.5,27,5822
Indigo,6E-945,Mumbai,Afternoon,one,Night,Kolkata,Economy,6.08,27,5843
Indigo,6E-5013,Mumbai,Early_Morning,one,Afternoon,Kolkata,Economy,7.17,27,5843
Indigo,6E-2077,Mumbai,Afternoon,one,Night,Kolkata,Economy,7.25,27,5843
GO_FIRST,G8-349,Mumbai,Morning,one,Evening,Kolkata,Economy,5.33,27,5896
SpiceJet,SG-611,Mumbai,Early_Morning,one,Night,Kolkata,Economy,15.17,27,5915
SpiceJet,SG-475,Mumbai,Night,one,Night,Kolkata,Economy,21.67,27,5915
SpiceJet,SG-251,Mumbai,Evening,one,Night,Kolkata,Economy,25.67,27,5915
SpiceJet,SG-3440,Mumbai,Afternoon,one,Evening,Kolkata,Economy,27.92,27,5915
SpiceJet,SG-4417,Mumbai,Evening,one,Night,Kolkata,Economy,25.58,27,6196
GO_FIRST,G8-327,Mumbai,Early_Morning,one,Night,Kolkata,Economy,13.75,27,6226
Air_India,AI-631,Mumbai,Evening,two_or_more,Evening,Kolkata,Economy,23.83,27,6240
Vistara,UK-910,Mumbai,Evening,one,Night,Kolkata,Economy,5.17,27,6634
Vistara,UK-930,Mumbai,Early_Morning,one,Evening,Kolkata,Economy,10.58,27,6634
Vistara,UK-930,Mumbai,Early_Morning,one,Evening,Kolkata,Economy,12.08,27,6634
Vistara,UK-910,Mumbai,Evening,one,Morning,Kolkata,Economy,15,27,6634
Vistara,UK-930,Mumbai,Early_Morning,one,Night,Kolkata,Economy,15.25,27,6634
SpiceJet,SG-276,Mumbai,Early_Morning,one,Night,Kolkata,Economy,15.5,27,6512
Indigo,6E-5208,Mumbai,Evening,one,Night,Kolkata,Economy,5.5,27,6611
Indigo,6E-5217,Mumbai,Evening,one,Night,Kolkata,Economy,6.33,27,6611
Air_India,AI-631,Mumbai,Evening,two_or_more,Afternoon,Kolkata,Economy,19.17,27,6661
Indigo,6E-5375,Mumbai,Evening,one,Night,Kolkata,Economy,5.58,27,7286
Indigo,6E-5308,Mumbai,Afternoon,one,Night,Kolkata,Economy,6.75,27,7286
Air_India,AI-651,Mumbai,Morning,one,Night,Kolkata,Economy,10.25,27,7237
Indigo,6E-5307,Mumbai,Morning,one,Evening,Kolkata,Economy,6.67,27,7286
GO_FIRST,G8-363,Mumbai,Night,one,Morning,Kolkata,Economy,10,27,7304
GO_FIRST,G8-364,Mumbai,Evening,one,Morning,Kolkata,Economy,13.42,27,7304
Indigo,6E-312,Mumbai,Early_Morning,one,Afternoon,Kolkata,Economy,6.75,27,7382
Vistara,UK-613,Mumbai,Afternoon,two_or_more,Evening,Kolkata,Economy,7.33,27,7768
Vistara,UK-613,Mumbai,Afternoon,two_or_more,Night,Kolkata,Economy,10.5,27,7768
Indigo,6.00E-227,Mumbai,Early_Morning,one,Morning,Kolkata,Economy,4.08,27,7434
Indigo,6E-5355,Mumbai,Evening,one,Night,Kolkata,Economy,5.5,27,7434
Indigo,6.00E-136,Mumbai,Early_Morning,one,Morning,Kolkata,Economy,5.83,27,7594
GO_FIRST,G8-244,Mumbai,Evening,one,Morning,Kolkata,Economy,14.5,27,7751
Indigo,6E-5392,Mumbai,Evening,one,Night,Kolkata,Economy,5.08,27,7775
Vistara,UK-655,Mumbai,Morning,two_or_more,Evening,Kolkata,Economy,8.08,27,8379
Indigo,6E-832,Mumbai,Early_Morning,one,Morning,Kolkata,Economy,5.17,27,8059
Indigo,6E-627,Mumbai,Afternoon,one,Night,Kolkata,Economy,6.33,27,8059
Vistara,UK-877,Mumbai,Morning,two_or_more,Evening,Kolkata,Economy,8.83,27,8842
Vistara,UK-852,Mumbai,Afternoon,two_or_more,Evening,Kolkata,Economy,7.42,27,9506
Vistara,UK-852,Mumbai,Afternoon,two_or_more,Night,Kolkata,Economy,10.58,27,9506
Indigo,6.00E-179,Mumbai,Morning,one,Evening,Kolkata,Economy,6.17,27,9457
Vistara,UK-653,Mumbai,Early_Morning,one,Evening,Kolkata,Economy,13.58,27,12435
Vistara,UK-651,Mumbai,Evening,one,Evening,Kolkata,Economy,27.5,27,12435
SpiceJet,SG-163,Mumbai,Afternoon,one,Afternoon,Kolkata,Economy,25.33,27,14348
AirAsia,I5-336,Mumbai,Night,one,Late_Night,Kolkata,Economy,5.42,28,2836
AirAsia,I5-942,Mumbai,Afternoon,two_or_more,Evening,Kolkata,Economy,6.17,28,2836
AirAsia,I5-942,Mumbai,Afternoon,two_or_more,Evening,Kolkata,Economy,6.67,28,2836
AirAsia,I5-942,Mumbai,Afternoon,two_or_more,Night,Kolkata,Economy,8,28,2836
AirAsia,I5-330,Mumbai,Night,one,Early_Morning,Kolkata,Economy,8.25,28,2836
AirAsia,I5-423,Mumbai,Afternoon,two_or_more,Late_Night,Kolkata,Economy,10.67,28,2836
AirAsia,I5-1569,Mumbai,Night,one,Morning,Kolkata,Economy,11.67,28,2836
AirAsia,I5-767,Mumbai,Early_Morning,one,Evening,Kolkata,Economy,12.17,28,2836
AirAsia,I5-942,Mumbai,Afternoon,two_or_more,Late_Night,Kolkata,Economy,12.5,28,2836
AirAsia,I5-336,Mumbai,Night,one,Morning,Kolkata,Economy,12.83,28,2836
AirAsia,I5-767,Mumbai,Early_Morning,one,Night,Kolkata,Economy,15.83,28,2836
Air_India,AI-675,Mumbai,Early_Morning,zero,Morning,Kolkata,Economy,2.67,28,3177
Air_India,AI-673,Mumbai,Early_Morning,one,Afternoon,Kolkata,Economy,4.25,28,3177
Air_India,AI-619,Mumbai,Night,one,Morning,Kolkata,Economy,11.83,28,3623
Air_India,AI-615,Mumbai,Early_Morning,one,Morning,Kolkata,Economy,26.33,28,3623
Air_India,AI-774,Mumbai,Night,zero,Night,Kolkata,Economy,2.75,28,3707
Indigo,6E-5302,Mumbai,Morning,one,Afternoon,Kolkata,Economy,4.58,28,4132
Vistara,UK-773,Mumbai,Evening,zero,Evening,Kolkata,Economy,2.58,28,4499
Vistara,UK-775,Mumbai,Afternoon,zero,Evening,Kolkata,Economy,2.83,28,4499
SpiceJet,SG-241,Mumbai,Early_Morning,zero,Morning,Kolkata,Economy,2.67,28,4715
SpiceJet,SG-467,Mumbai,Evening,zero,Night,Kolkata,Economy,2.75,28,4715
Vistara,UK-771,Mumbai,Early_Morning,zero,Morning,Kolkata,Economy,2.67,28,4762
Indigo,6E-6086,Mumbai,Late_Night,zero,Late_Night,Kolkata,Economy,2.5,28,4499
GO_FIRST,G8-511,Mumbai,Early_Morning,zero,Early_Morning,Kolkata,Economy,2.5,28,4499
GO_FIRST,G8-7561,Mumbai,Afternoon,zero,Evening,Kolkata,Economy,2.5,28,4499
Indigo,6E-6088,Mumbai,Night,zero,Late_Night,Kolkata,Economy,2.5,28,4499
Indigo,6E-5343,Mumbai,Night,zero,Late_Night,Kolkata,Economy,2.5,28,4499
Indigo,6E-6014,Mumbai,Early_Morning,zero,Morning,Kolkata,Economy,2.58,28,4499
GO_FIRST,G8-520,Mumbai,Night,zero,Night,Kolkata,Economy,2.58,28,4499
Indigo,6E-6749,Mumbai,Early_Morning,zero,Morning,Kolkata,Economy,2.67,28,4499
Air_India,AI-809,Mumbai,Morning,one,Evening,Kolkata,Economy,9.17,28,4556
Air_India,AI-806,Mumbai,Early_Morning,one,Evening,Kolkata,Economy,11.17,28,4556
Air_India,AI-635,Mumbai,Early_Morning,one,Evening,Kolkata,Economy,12.08,28,4556
Air_India,AI-864,Mumbai,Early_Morning,one,Evening,Kolkata,Economy,12.17,28,4556
Air_India,AI-867,Mumbai,Night,one,Evening,Kolkata,Economy,21.67,28,4556
Air_India,AI-888,Mumbai,Evening,one,Evening,Kolkata,Economy,24.17,28,4556
Air_India,AI-660,Mumbai,Evening,one,Evening,Kolkata,Economy,25.17,28,4556
Air_India,AI-442,Mumbai,Afternoon,one,Evening,Kolkata,Economy,27.58,28,4556
Indigo,6E-6223,Mumbai,Afternoon,one,Night,Kolkata,Economy,4.42,28,4772
GO_FIRST,G8-383,Mumbai,Afternoon,one,Night,Kolkata,Economy,7.75,28,4961
GO_FIRST,G8-7545,Mumbai,Afternoon,one,Night,Kolkata,Economy,9.83,28,4961
GO_FIRST,G8-317,Mumbai,Early_Morning,one,Evening,Kolkata,Economy,10.42,28,4961
Air_India,AI-687,Mumbai,Afternoon,one,Night,Kolkata,Economy,6.33,28,4977
Air_India,AI-806,Mumbai,Early_Morning,one,Afternoon,Kolkata,Economy,6.5,28,4977
Air_India,AI-635,Mumbai,Early_Morning,one,Afternoon,Kolkata,Economy,7.42,28,4977
Air_India,AI-864,Mumbai,Early_Morning,one,Afternoon,Kolkata,Economy,7.5,28,4977
Air_India,AI-867,Mumbai,Night,one,Morning,Kolkata,Economy,11.5,28,4977
Air_India,AI-809,Mumbai,Morning,one,Night,Kolkata,Economy,12.33,28,4977
Air_India,AI-888,Mumbai,Evening,one,Morning,Kolkata,Economy,14,28,4977
Air_India,AI-806,Mumbai,Early_Morning,one,Night,Kolkata,Economy,14.33,28,4977
Air_India,AI-660,Mumbai,Evening,one,Morning,Kolkata,Economy,15,28,4977
Air_India,AI-635,Mumbai,Early_Morning,one,Night,Kolkata,Economy,15.25,28,4977
Air_India,AI-864,Mumbai,Early_Morning,one,Night,Kolkata,Economy,15.33,28,4977
Air_India,AI-687,Mumbai,Afternoon,one,Morning,Kolkata,Economy,17,28,4977
Air_India,AI-442,Mumbai,Afternoon,one,Morning,Kolkata,Economy,17.42,28,4977
GO_FIRST,G8-390,Mumbai,Early_Morning,one,Morning,Kolkata,Economy,5.83,28,5006
GO_FIRST,G8-2605,Mumbai,Evening,one,Morning,Kolkata,Economy,16.67,28,5006
Indigo,6E-331,Mumbai,Evening,one,Late_Night,Kolkata,Economy,5.33,28,5012
Indigo,6.00E-236,Mumbai,Evening,one,Late_Night,Kolkata,Economy,7,28,5012
Air_India,AI-639,Mumbai,Morning,one,Early_Morning,Kolkata,Economy,19.75,28,5070
GO_FIRST,G8-390,Mumbai,Early_Morning,one,Night,Kolkata,Economy,16.42,28,5228
SpiceJet,SG-8710,Mumbai,Night,one,Morning,Kolkata,Economy,11.33,28,5289
SpiceJet,SG-8702,Mumbai,Morning,one,Night,Kolkata,Economy,12.75,28,5289
SpiceJet,SG-8158,Mumbai,Evening,one,Morning,Kolkata,Economy,13.67,28,5289
SpiceJet,SG-8152,Mumbai,Early_Morning,one,Night,Kolkata,Economy,15.67,28,5289
SpiceJet,SG-8702,Mumbai,Morning,one,Morning,Kolkata,Economy,22.83,28,5289
SpiceJet,SG-8710,Mumbai,Night,one,Night,Kolkata,Economy,25.25,28,5289
SpiceJet,SG-8152,Mumbai,Early_Morning,one,Morning,Kolkata,Economy,25.75,28,5289
SpiceJet,SG-8158,Mumbai,Evening,one,Night,Kolkata,Economy,27.58,28,5289
SpiceJet,SG-923,Mumbai,Afternoon,one,Night,Kolkata,Economy,6.58,28,5333
Air_India,AI-669,Mumbai,Morning,one,Afternoon,Kolkata,Economy,26.83,28,5360
GO_FIRST,G8-7545,Mumbai,Afternoon,one,Evening,Kolkata,Economy,5.5,28,5415
GO_FIRST,G8-317,Mumbai,Early_Morning,one,Evening,Kolkata,Economy,11.92,28,5415
Air_India,AI-867,Mumbai,Night,one,Afternoon,Kolkata,Economy,17,28,5502
Air_India,AI-888,Mumbai,Evening,one,Afternoon,Kolkata,Economy,19.5,28,5502
Air_India,AI-660,Mumbai,Evening,one,Afternoon,Kolkata,Economy,20.5,28,5502
Air_India,AI-442,Mumbai,Afternoon,one,Afternoon,Kolkata,Economy,22.92,28,5502
Indigo,6E-5208,Mumbai,Evening,one,Night,Kolkata,Economy,5.5,28,5579
Indigo,6E-5217,Mumbai,Evening,one,Night,Kolkata,Economy,6.33,28,5579
Indigo,6E-354,Mumbai,Afternoon,one,Evening,Kolkata,Economy,6.5,28,5579
Indigo,6E-5209,Mumbai,Early_Morning,one,Afternoon,Kolkata,Economy,7.08,28,5579
Vistara,UK-958,Mumbai,Afternoon,one,Evening,Kolkata,Economy,5.67,28,5949
Vistara,UK-960,Mumbai,Morning,one,Evening,Kolkata,Economy,6.17,28,5949
Vistara,UK-902,Mumbai,Afternoon,one,Night,Kolkata,Economy,7,28,5949
Vistara,UK-958,Mumbai,Afternoon,one,Evening,Kolkata,Economy,7.17,28,5949
Vistara,UK-994,Mumbai,Morning,one,Evening,Kolkata,Economy,7.67,28,5949
Vistara,UK-960,Mumbai,Morning,one,Evening,Kolkata,Economy,7.67,28,5949
Vistara,UK-944,Mumbai,Afternoon,one,Night,Kolkata,Economy,8.08,28,5949
Vistara,UK-994,Mumbai,Morning,one,Evening,Kolkata,Economy,9.17,28,5949
Vistara,UK-970,Mumbai,Morning,one,Evening,Kolkata,Economy,9.33,28,5949
Vistara,UK-986,Mumbai,Night,one,Morning,Kolkata,Economy,9.83,28,5949
Vistara,UK-958,Mumbai,Afternoon,one,Night,Kolkata,Economy,10.33,28,5949
Vistara,UK-950,Mumbai,Night,one,Morning,Kolkata,Economy,10.67,28,5949
Vistara,UK-970,Mumbai,Morning,one,Evening,Kolkata,Economy,10.83,28,5949
Vistara,UK-960,Mumbai,Morning,one,Night,Kolkata,Economy,10.83,28,5949
Vistara,UK-986,Mumbai,Night,one,Morning,Kolkata,Economy,10.83,28,5949
Vistara,UK-928,Mumbai,Early_Morning,one,Evening,Kolkata,Economy,11.58,28,5949
Vistara,UK-988,Mumbai,Night,one,Morning,Kolkata,Economy,11.67,28,5949
Vistara,UK-950,Mumbai,Night,one,Morning,Kolkata,Economy,11.67,28,5949
Vistara,UK-954,Mumbai,Early_Morning,one,Evening,Kolkata,Economy,12.08,28,5949
Vistara,UK-994,Mumbai,Morning,one,Night,Kolkata,Economy,12.33,28,5949
Vistara,UK-988,Mumbai,Night,one,Morning,Kolkata,Economy,12.67,28,5949
Vistara,UK-940,Mumbai,Evening,one,Morning,Kolkata,Economy,12.83,28,5949
Vistara,UK-928,Mumbai,Early_Morning,one,Evening,Kolkata,Economy,13.08,28,5949
Vistara,UK-954,Mumbai,Early_Morning,one,Evening,Kolkata,Economy,13.58,28,5949
Vistara,UK-940,Mumbai,Evening,one,Morning,Kolkata,Economy,13.83,28,5949
Vistara,UK-902,Mumbai,Afternoon,one,Morning,Kolkata,Economy,17.83,28,5949
Vistara,UK-944,Mumbai,Afternoon,one,Morning,Kolkata,Economy,17.92,28,5949
Vistara,UK-944,Mumbai,Afternoon,one,Morning,Kolkata,Economy,18.92,28,5949
Vistara,UK-986,Mumbai,Night,one,Evening,Kolkata,Economy,19.33,28,5949
Vistara,UK-950,Mumbai,Night,one,Evening,Kolkata,Economy,20.17,28,5949
Vistara,UK-986,Mumbai,Night,one,Evening,Kolkata,Economy,20.83,28,5949
Vistara,UK-988,Mumbai,Night,one,Evening,Kolkata,Economy,21.17,28,5949
Vistara,UK-950,Mumbai,Night,one,Evening,Kolkata,Economy,21.67,28,5949
Vistara,UK-940,Mumbai,Evening,one,Evening,Kolkata,Economy,22.33,28,5949
Vistara,UK-988,Mumbai,Night,one,Evening,Kolkata,Economy,22.67,28,5949
Vistara,UK-996,Mumbai,Evening,one,Evening,Kolkata,Economy,23.58,28,5949
Vistara,UK-940,Mumbai,Evening,one,Evening,Kolkata,Economy,23.83,28,5949
