airline,flight,source_city,departure_time,stops,arrival_time,destination_city,travel_class,duration,days_left,price
Air_India,AI-539,Chennai,Evening,one,Afternoon,Mumbai,Economy,19.83,36,4357
Air_India,AI-538,Chennai,Night,one,Evening,Mumbai,Economy,21.67,36,4357
Air_India,AI-430,Chennai,Morning,one,Morning,Mumbai,Economy,23.17,36,4357
Air_India,AI-538,Chennai,Night,one,Evening,Mumbai,Economy,23.67,36,4357
Air_India,AI-430,Chennai,Morning,one,Morning,Mumbai,Economy,24.25,36,4357
Vistara,UK-834,Chennai,Evening,one,Morning,Mumbai,Economy,16.58,36,4761
Vistara,UK-834,Chennai,Evening,one,Morning,Mumbai,Economy,18,36,4761
Indigo,6E-927,Chennai,Afternoon,one,Evening,Mumbai,Economy,5.92,36,4482
GO_FIRST,G8-9110,Chennai,Early_Morning,one,Night,Mumbai,Economy,14.75,36,4554
Vistara,UK-836,Chennai,Morning,one,Evening,Mumbai,Economy,8.33,36,5037
Vistara,UK-836,Chennai,Morning,one,Night,Mumbai,Economy,9.33,36,5037
Vistara,UK-836,Chennai,Morning,one,Night,Mumbai,Economy,10.5,36,5037
Vistara,UK-832,Chennai,Early_Morning,one,Evening,Mumbai,Economy,12.17,36,5037
Vistara,UK-838,Chennai,Night,one,Morning,Mumbai,Economy,12.67,36,5037
Vistara,UK-832,Chennai,Early_Morning,one,Night,Mumbai,Economy,13.17,36,5037
Vistara,UK-838,Chennai,Night,one,Morning,Mumbai,Economy,14.08,36,5037
Vistara,UK-832,Chennai,Early_Morning,one,Night,Mumbai,Economy,14.33,36,5037
Vistara,UK-838,Chennai,Night,one,Evening,Mumbai,Economy,22,36,5037
Air_India,AI-429,Chennai,Afternoon,one,Afternoon,Mumbai,Economy,26.58,36,4697
Air_India,AI-766,Chennai,Early_Morning,one,Night,Mumbai,Economy,13.08,36,5160
Air_India,AI-9894,Chennai,Morning,one,Evening,Mumbai,Economy,11.5,36,5320
Air_India,AI-9894,Chennai,Morning,one,Night,Mumbai,Economy,12.75,36,5320
Air_India,AI-9894,Chennai,Morning,one,Night,Mumbai,Economy,13.08,36,5320
Air_India,AI-9894,Chennai,Morning,one,Night,Mumbai,Economy,13.67,36,5320
Air_India,AI-9894,Chennai,Morning,one,Morning,Mumbai,Economy,24.58,36,5320
Air_India,AI-9894,Chennai,Morning,one,Morning,Mumbai,Economy,25.67,36,5320
Air_India,AI-9894,Chennai,Morning,one,Morning,Mumbai,Economy,26.75,36,5320
Air_India,AI-9894,Chennai,Morning,one,Afternoon,Mumbai,Economy,28.33,36,5320
Vistara,UK-836,Chennai,Morning,one,Night,Mumbai,Economy,10.83,36,6318
Indigo,6.00E-188,Chennai,Morning,one,Afternoon,Mumbai,Economy,7.25,36,6261
Air_India,AI-766,Chennai,Early_Morning,one,Evening,Mumbai,Economy,10.42,36,6282
Vistara,UK-832,Chennai,Early_Morning,one,Evening,Mumbai,Economy,11.42,36,6905
Vistara,UK-836,Chennai,Morning,one,Night,Mumbai,Economy,12.25,36,7164
Indigo,6E-7288,Chennai,Morning,one,Afternoon,Mumbai,Economy,5.5,36,7090
Vistara,UK-836,Chennai,Morning,one,Night,Mumbai,Economy,9.5,36,8233
Vistara,UK-836,Chennai,Morning,one,Night,Mumbai,Economy,10,36,8233
Vistara,UK-836,Chennai,Morning,one,Night,Mumbai,Economy,11.08,36,8233
Air_India,AI-569,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,1.75,37,1830
Air_India,AI-672,Chennai,Evening,zero,Evening,Mumbai,Economy,2.17,37,1830
AirAsia,I5-1229,Chennai,Evening,one,Night,Mumbai,Economy,4.5,37,1830
AirAsia,I5-1229,Chennai,Evening,one,Late_Night,Mumbai,Economy,8.5,37,1830
AirAsia,I5-821,Chennai,Night,one,Early_Morning,Mumbai,Economy,8.67,37,1830
AirAsia,I5-1531,Chennai,Night,one,Early_Morning,Mumbai,Economy,9.25,37,1830
AirAsia,I5-1228,Chennai,Morning,one,Night,Mumbai,Economy,13.33,37,1830
Vistara,UK-828,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,2,37,2840
Vistara,UK-826,Chennai,Afternoon,zero,Afternoon,Mumbai,Economy,2,37,2840
Vistara,UK-822,Chennai,Morning,zero,Morning,Mumbai,Economy,1.92,37,2960
Vistara,UK-824,Chennai,Night,zero,Night,Mumbai,Economy,2.08,37,2960
Indigo,6E-847,Chennai,Evening,one,Night,Mumbai,Economy,5.08,37,2646
Indigo,6E-847,Chennai,Evening,one,Night,Mumbai,Economy,6.75,37,2646
Indigo,6E-6113,Chennai,Afternoon,one,Night,Mumbai,Economy,7.08,37,2646
Indigo,6E-847,Chennai,Evening,one,Late_Night,Mumbai,Economy,8.08,37,2646
Indigo,6E-605,Chennai,Afternoon,one,Night,Mumbai,Economy,8.5,37,2646
Indigo,6E-6113,Chennai,Afternoon,one,Night,Mumbai,Economy,8.75,37,2646
Indigo,6E-489,Chennai,Night,one,Early_Morning,Mumbai,Economy,9.33,37,2646
GO_FIRST,G8-302,Chennai,Early_Morning,zero,Early_Morning,Mumbai,Economy,1.83,37,3000
SpiceJet,SG-678,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,1.92,37,3000
GO_FIRST,G8-304,Chennai,Afternoon,zero,Afternoon,Mumbai,Economy,1.92,37,3000
SpiceJet,SG-612,Chennai,Night,zero,Night,Mumbai,Economy,2,37,3000
Indigo,6E-5347,Chennai,Night,zero,Late_Night,Mumbai,Economy,2.08,37,3000
Indigo,6E-5325,Chennai,Evening,zero,Night,Mumbai,Economy,2.25,37,3000
Indigo,6E-6113,Chennai,Afternoon,one,Evening,Mumbai,Economy,5.33,37,3138
Indigo,6E-605,Chennai,Afternoon,one,Evening,Mumbai,Economy,6.75,37,3138
Indigo,6E-6113,Chennai,Afternoon,one,Evening,Mumbai,Economy,4.08,37,3247
Indigo,6E-6137,Chennai,Morning,one,Afternoon,Mumbai,Economy,5.5,37,3247
Indigo,6E-605,Chennai,Afternoon,one,Evening,Mumbai,Economy,5.5,37,3247
Indigo,6E-6137,Chennai,Morning,one,Evening,Mumbai,Economy,9.58,37,3247
Air_India,AI-9894,Chennai,Morning,one,Night,Mumbai,Economy,15.42,37,3258
Indigo,6E-5331,Chennai,Early_Morning,zero,Early_Morning,Mumbai,Economy,1.83,37,3572
Indigo,6E-6111,Chennai,Morning,zero,Morning,Mumbai,Economy,1.92,37,3572
Indigo,6E-929,Chennai,Afternoon,zero,Afternoon,Mumbai,Economy,1.92,37,3572
Indigo,6.00E-126,Chennai,Evening,zero,Evening,Mumbai,Economy,1.92,37,3572
Indigo,6E-5394,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,2,37,3572
Indigo,6E-5367,Chennai,Evening,zero,Night,Mumbai,Economy,2,37,3572
Indigo,6E-6217,Chennai,Night,one,Early_Morning,Mumbai,Economy,9,37,3689
Indigo,6E-591,Chennai,Morning,one,Evening,Mumbai,Economy,4.75,37,4027
Indigo,6E-6215,Chennai,Evening,one,Night,Mumbai,Economy,4.92,37,4027
Indigo,6E-6006,Chennai,Afternoon,one,Night,Mumbai,Economy,5,37,4027
Indigo,6E-495,Chennai,Early_Morning,one,Afternoon,Mumbai,Economy,5.67,37,4027
Indigo,6E-562,Chennai,Evening,one,Night,Mumbai,Economy,6.33,37,4027
Indigo,6.00E-269,Chennai,Morning,one,Evening,Mumbai,Economy,6.67,37,4027
Indigo,6E-591,Chennai,Morning,one,Evening,Mumbai,Economy,7.42,37,4027
Indigo,6E-6006,Chennai,Afternoon,one,Night,Mumbai,Economy,7.67,37,4027
Indigo,6E-591,Chennai,Morning,one,Night,Mumbai,Economy,8.92,37,4027
Indigo,6.00E-269,Chennai,Morning,one,Evening,Mumbai,Economy,9.33,37,4027
Vistara,UK-836,Chennai,Morning,one,Evening,Mumbai,Economy,5.75,37,4393
Vistara,UK-836,Chennai,Morning,one,Evening,Mumbai,Economy,6.92,37,4393
Vistara,UK-832,Chennai,Early_Morning,one,Afternoon,Mumbai,Economy,7.08,37,4393
Vistara,UK-832,Chennai,Early_Morning,one,Afternoon,Mumbai,Economy,8.08,37,4393
Vistara,UK-836,Chennai,Morning,one,Evening,Mumbai,Economy,8.33,37,4393
Vistara,UK-832,Chennai,Early_Morning,one,Evening,Mumbai,Economy,9.58,37,4393
Vistara,UK-832,Chennai,Early_Morning,one,Evening,Mumbai,Economy,10.75,37,4393
Vistara,UK-836,Chennai,Morning,one,Night,Mumbai,Economy,11.25,37,4393
Vistara,UK-836,Chennai,Morning,one,Night,Mumbai,Economy,12.08,37,4393
Vistara,UK-832,Chennai,Early_Morning,one,Evening,Mumbai,Economy,12.17,37,4393
Vistara,UK-836,Chennai,Morning,one,Night,Mumbai,Economy,13.08,37,4393
Vistara,UK-832,Chennai,Early_Morning,one,Night,Mumbai,Economy,15.08,37,4393
Vistara,UK-832,Chennai,Early_Morning,one,Night,Mumbai,Economy,15.92,37,4393
Vistara,UK-832,Chennai,Early_Morning,one,Night,Mumbai,Economy,16.92,37,4393
SpiceJet,SG-520,Chennai,Afternoon,one,Early_Morning,Mumbai,Economy,15.5,37,4096
Indigo,6E-588,Chennai,Evening,one,Late_Night,Mumbai,Economy,6.5,37,4299
SpiceJet,SG-520,Chennai,Afternoon,one,Evening,Mumbai,Economy,3.67,37,4306
Indigo,6E-7084,Chennai,Early_Morning,one,Afternoon,Mumbai,Economy,8.5,37,4433
GO_FIRST,G8-9110,Chennai,Early_Morning,one,Night,Mumbai,Economy,14.75,37,4554
Air_India,AI-440,Chennai,Early_Morning,one,Afternoon,Mumbai,Economy,6.67,37,4672
Air_India,AI-430,Chennai,Morning,one,Evening,Mumbai,Economy,8.08,37,4672
Air_India,AI-430,Chennai,Morning,one,Evening,Mumbai,Economy,10.08,37,4672
Air_India,AI-430,Chennai,Morning,one,Night,Mumbai,Economy,11.33,37,4672
Air_India,AI-430,Chennai,Morning,one,Night,Mumbai,Economy,11.67,37,4672
Air_India,AI-440,Chennai,Early_Morning,one,Evening,Mumbai,Economy,11.83,37,4672
Air_India,AI-430,Chennai,Morning,one,Night,Mumbai,Economy,12.25,37,4672
Air_India,AI-440,Chennai,Early_Morning,one,Evening,Mumbai,Economy,13.83,37,4672
Air_India,AI-440,Chennai,Early_Morning,one,Night,Mumbai,Economy,15.08,37,4672
Air_India,AI-440,Chennai,Early_Morning,one,Night,Mumbai,Economy,15.42,37,4672
Air_India,AI-440,Chennai,Early_Morning,one,Night,Mumbai,Economy,16,37,4672
Air_India,AI-430,Chennai,Morning,one,Morning,Mumbai,Economy,23.17,37,4672
Air_India,AI-430,Chennai,Morning,one,Morning,Mumbai,Economy,24.25,37,4672
Air_India,AI-430,Chennai,Morning,one,Morning,Mumbai,Economy,25.33,37,4672
Air_India,AI-440,Chennai,Early_Morning,one,Morning,Mumbai,Economy,26.92,37,4672
Air_India,AI-440,Chennai,Early_Morning,one,Morning,Mumbai,Economy,28,37,4672
Vistara,UK-836,Chennai,Morning,one,Night,Mumbai,Economy,9.33,37,5037
Vistara,UK-836,Chennai,Morning,one,Night,Mumbai,Economy,10.5,37,5037
Vistara,UK-832,Chennai,Early_Morning,one,Night,Mumbai,Economy,13.17,37,5037
Vistara,UK-832,Chennai,Early_Morning,one,Night,Mumbai,Economy,14.33,37,5037
Indigo,6E-927,Chennai,Afternoon,one,Evening,Mumbai,Economy,5.92,37,4691
Air_India,AI-9894,Chennai,Morning,one,Night,Mumbai,Economy,36.58,37,4802
Air_India,AI-766,Chennai,Morning,one,Night,Mumbai,Economy,8.75,37,5132
Air_India,AI-429,Chennai,Afternoon,one,Afternoon,Mumbai,Economy,26.58,37,5148
Air_India,AI-766,Chennai,Morning,one,Evening,Mumbai,Economy,30.5,37,5475
Air_India,AI-539,Chennai,Evening,one,Morning,Mumbai,Economy,16.08,37,5617
Air_India,AI-539,Chennai,Evening,one,Morning,Mumbai,Economy,17.17,37,5617
Air_India,AI-539,Chennai,Evening,one,Morning,Mumbai,Economy,18.25,37,5617
Air_India,AI-539,Chennai,Evening,one,Afternoon,Mumbai,Economy,19.83,37,5617
Air_India,AI-539,Chennai,Evening,one,Evening,Mumbai,Economy,25,37,5617
Air_India,AI-539,Chennai,Evening,one,Night,Mumbai,Economy,28.58,37,5617
Air_India,AI-539,Chennai,Evening,one,Evening,Mumbai,Economy,27,37,5932
Air_India,AI-539,Chennai,Evening,one,Night,Mumbai,Economy,28.25,37,5932
Air_India,AI-440,Chennai,Early_Morning,one,Afternoon,Mumbai,Economy,9.67,37,5960
Vistara,UK-836,Chennai,Morning,one,Morning,Mumbai,Economy,24.25,37,6318
Vistara,UK-832,Chennai,Early_Morning,one,Morning,Mumbai,Economy,28.08,37,6318
Air_India,AI-766,Chennai,Morning,one,Afternoon,Mumbai,Economy,25.08,37,6004
Air_India,AI-430,Chennai,Morning,one,Night,Mumbai,Economy,34.83,37,6093
Air_India,AI-440,Chennai,Early_Morning,one,Night,Mumbai,Economy,38.58,37,6093
Vistara,UK-832,Chennai,Early_Morning,one,Evening,Mumbai,Economy,11.42,37,6905
Indigo,6E-588,Chennai,Evening,one,Late_Night,Mumbai,Economy,8.75,37,6617
Indigo,6.00E-188,Chennai,Morning,one,Afternoon,Mumbai,Economy,7.25,37,6673
Vistara,UK-836,Chennai,Morning,one,Night,Mumbai,Economy,12.25,37,7164
Vistara,UK-836,Chennai,Morning,one,Night,Mumbai,Economy,10.83,37,7301
Vistara,UK-832,Chennai,Early_Morning,one,Night,Mumbai,Economy,14.67,37,7301
Indigo,6E-7288,Chennai,Morning,one,Afternoon,Mumbai,Economy,5.5,37,7090
Air_India,AI-766,Chennai,Morning,one,Evening,Mumbai,Economy,30.08,37,7292
Air_India,AI-538,Chennai,Night,one,Morning,Mumbai,Economy,12.75,37,7297
Vistara,UK-836,Chennai,Morning,one,Night,Mumbai,Economy,9.5,37,8133
Vistara,UK-836,Chennai,Morning,one,Night,Mumbai,Economy,10,37,8133
Vistara,UK-836,Chennai,Morning,one,Night,Mumbai,Economy,11.08,37,8133
Air_India,AI-440,Chennai,Early_Morning,one,Evening,Mumbai,Economy,13.08,37,7853
SpiceJet,SG-520,Chennai,Afternoon,one,Afternoon,Mumbai,Economy,23.58,37,9136
Vistara,UK-834,Chennai,Evening,one,Night,Mumbai,Economy,5.67,37,10279
Vistara,UK-834,Chennai,Evening,one,Night,Mumbai,Economy,6.67,37,10279
Vistara,UK-838,Chennai,Night,one,Morning,Mumbai,Economy,14.5,37,10503
Vistara,UK-838,Chennai,Night,one,Morning,Mumbai,Economy,12.67,37,10903
Vistara,UK-838,Chennai,Night,one,Morning,Mumbai,Economy,14.08,37,10903
Vistara,UK-838,Chennai,Night,one,Evening,Mumbai,Economy,22,37,10903
Vistara,UK-838,Chennai,Night,one,Night,Mumbai,Economy,24.17,37,10903
Vistara,UK-838,Chennai,Night,one,Night,Mumbai,Economy,23,37,11113
Air_India,AI-430,Chennai,Morning,one,Afternoon,Mumbai,Economy,27.5,37,11574
Air_India,AI-539,Chennai,Evening,one,Afternoon,Mumbai,Economy,20.42,37,12519
Vistara,UK-838,Chennai,Night,one,Night,Mumbai,Economy,24.5,37,13937
Vistara,UK-834,Chennai,Evening,one,Night,Mumbai,Economy,28.42,37,13937
Air_India,AI-569,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,1.75,38,1830
AirAsia,I5-1229,Chennai,Evening,one,Night,Mumbai,Economy,4.5,38,1830
AirAsia,I5-5205,Chennai,Afternoon,one,Night,Mumbai,Economy,5.08,38,1830
AirAsia,I5-1229,Chennai,Evening,one,Late_Night,Mumbai,Economy,8.5,38,1830
AirAsia,I5-821,Chennai,Night,one,Early_Morning,Mumbai,Economy,8.67,38,1830
AirAsia,I5-5205,Chennai,Afternoon,one,Late_Night,Mumbai,Economy,9.08,38,1830
AirAsia,I5-1531,Chennai,Night,one,Early_Morning,Mumbai,Economy,9.25,38,1830
Vistara,UK-822,Chennai,Morning,zero,Morning,Mumbai,Economy,1.92,38,2960
Vistara,UK-828,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,2,38,2960
Vistara,UK-826,Chennai,Afternoon,zero,Afternoon,Mumbai,Economy,2,38,2960
Indigo,6E-847,Chennai,Evening,one,Late_Night,Mumbai,Economy,8.08,38,2646
Air_India,AI-672,Chennai,Afternoon,zero,Evening,Mumbai,Economy,2.17,38,2828
Indigo,6E-6217,Chennai,Night,one,Early_Morning,Mumbai,Economy,7.08,38,2840
Indigo,6.00E-156,Chennai,Night,one,Early_Morning,Mumbai,Economy,8.67,38,2840
Indigo,6E-6217,Chennai,Night,one,Early_Morning,Mumbai,Economy,9,38,2840
Indigo,6E-5331,Chennai,Early_Morning,zero,Early_Morning,Mumbai,Economy,1.83,38,3000
GO_FIRST,G8-302,Chennai,Early_Morning,zero,Early_Morning,Mumbai,Economy,1.83,38,3000
SpiceJet,SG-678,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,1.92,38,3000
GO_FIRST,G8-304,Chennai,Afternoon,zero,Afternoon,Mumbai,Economy,1.92,38,3000
SpiceJet,SG-612,Chennai,Night,zero,Night,Mumbai,Economy,2,38,3000
Indigo,6E-5325,Chennai,Evening,zero,Night,Mumbai,Economy,2.25,38,3000
Indigo,6E-6113,Chennai,Afternoon,one,Evening,Mumbai,Economy,4.08,38,3247
Indigo,6E-847,Chennai,Evening,one,Night,Mumbai,Economy,5.08,38,3247
Indigo,6E-6137,Chennai,Morning,one,Afternoon,Mumbai,Economy,5.5,38,3247
Indigo,6E-605,Chennai,Afternoon,one,Evening,Mumbai,Economy,5.5,38,3247
Indigo,6E-847,Chennai,Evening,one,Night,Mumbai,Economy,6.75,38,3247
Indigo,6E-6113,Chennai,Afternoon,one,Night,Mumbai,Economy,7.08,38,3247
Indigo,6E-605,Chennai,Afternoon,one,Night,Mumbai,Economy,8.5,38,3247
Indigo,6E-6113,Chennai,Afternoon,one,Night,Mumbai,Economy,8.75,38,3247
Air_India,AI-9894,Chennai,Morning,one,Night,Mumbai,Economy,15.42,38,3258
Indigo,6E-6111,Chennai,Morning,zero,Morning,Mumbai,Economy,1.92,38,3572
Indigo,6E-929,Chennai,Afternoon,zero,Afternoon,Mumbai,Economy,1.92,38,3572
Indigo,6E-5394,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,2,38,3572
Indigo,6E-495,Chennai,Early_Morning,one,Afternoon,Mumbai,Economy,5.67,38,3580
Indigo,6E-6113,Chennai,Afternoon,one,Evening,Mumbai,Economy,5.33,38,3877
Indigo,6E-605,Chennai,Afternoon,one,Evening,Mumbai,Economy,6.75,38,3877
Indigo,6E-6215,Chennai,Evening,one,Night,Mumbai,Economy,4.92,38,4027
Indigo,6.00E-126,Chennai,Evening,zero,Evening,Mumbai,Economy,1.92,38,4097
Indigo,6E-5347,Chennai,Night,zero,Late_Night,Mumbai,Economy,2.08,38,4097
AirAsia,I5-1228,Chennai,Morning,one,Night,Mumbai,Economy,13.33,38,4137
Indigo,6E-6006,Chennai,Afternoon,one,Night,Mumbai,Economy,5,38,4276
Indigo,6.00E-269,Chennai,Morning,one,Evening,Mumbai,Economy,6.67,38,4276
Indigo,6E-6006,Chennai,Afternoon,one,Night,Mumbai,Economy,7.67,38,4276
Indigo,6.00E-269,Chennai,Morning,one,Evening,Mumbai,Economy,9.33,38,4276
Vistara,UK-834,Chennai,Evening,one,Early_Morning,Mumbai,Economy,14.75,38,4830
Vistara,UK-834,Chennai,Evening,one,Night,Mumbai,Economy,5.67,38,5040
Vistara,UK-834,Chennai,Evening,one,Night,Mumbai,Economy,6.67,38,5040
Air_India,AI-429,Chennai,Afternoon,one,Afternoon,Mumbai,Economy,26.58,38,4697
Vistara,UK-834,Chennai,Evening,one,Morning,Mumbai,Economy,18.42,38,5054
Vistara,UK-834,Chennai,Evening,one,Afternoon,Mumbai,Economy,19.42,38,5054
Vistara,UK-834,Chennai,Evening,one,Afternoon,Mumbai,Economy,20.83,38,5054
SpiceJet,SG-520,Chennai,Afternoon,one,Early_Morning,Mumbai,Economy,15.5,38,4726
Air_India,AI-9894,Chennai,Morning,one,Night,Mumbai,Economy,12.58,38,4791
Air_India,AI-9894,Chennai,Morning,one,Night,Mumbai,Economy,12.58,38,4802
Air_India,AI-9894,Chennai,Morning,one,Morning,Mumbai,Economy,24.08,38,4802
Indigo,6E-7084,Chennai,Early_Morning,one,Afternoon,Mumbai,Economy,8.5,38,4990
Vistara,UK-836,Chennai,Morning,one,Night,Mumbai,Economy,12.08,38,5358
Vistara,UK-836,Chennai,Morning,one,Night,Mumbai,Economy,13.08,38,5358
Vistara,UK-832,Chennai,Early_Morning,one,Night,Mumbai,Economy,15.92,38,5358
Vistara,UK-832,Chennai,Early_Morning,one,Night,Mumbai,Economy,16.92,38,5358
Vistara,UK-836,Chennai,Morning,one,Evening,Mumbai,Economy,5.75,38,5372
Vistara,UK-832,Chennai,Early_Morning,one,Afternoon,Mumbai,Economy,7.08,38,5372
Vistara,UK-832,Chennai,Early_Morning,one,Afternoon,Mumbai,Economy,8.08,38,5372
Vistara,UK-832,Chennai,Early_Morning,one,Evening,Mumbai,Economy,9.58,38,5372
Air_India,AI-440,Chennai,Early_Morning,one,Afternoon,Mumbai,Economy,6.67,38,5092
Air_India,AI-440,Chennai,Early_Morning,one,Evening,Mumbai,Economy,11.83,38,5092
Air_India,AI-440,Chennai,Early_Morning,one,Night,Mumbai,Economy,15.42,38,5092
Air_India,AI-440,Chennai,Early_Morning,one,Morning,Mumbai,Economy,26.92,38,5092
Air_India,AI-440,Chennai,Early_Morning,one,Morning,Mumbai,Economy,28,38,5092
Vistara,UK-834,Chennai,Evening,one,Morning,Mumbai,Economy,18,38,5454
Vistara,UK-836,Chennai,Morning,one,Evening,Mumbai,Economy,6.92,38,5582
Vistara,UK-832,Chennai,Early_Morning,one,Evening,Mumbai,Economy,10.75,38,5582
Vistara,UK-836,Chennai,Morning,one,Night,Mumbai,Economy,11.25,38,5582
Vistara,UK-832,Chennai,Early_Morning,one,Night,Mumbai,Economy,15.08,38,5582
Vistara,UK-834,Chennai,Evening,one,Morning,Mumbai,Economy,16.58,38,5664
Air_India,AI-440,Chennai,Early_Morning,one,Evening,Mumbai,Economy,13.83,38,5407
Air_India,AI-440,Chennai,Early_Morning,one,Night,Mumbai,Economy,15.08,38,5407
Air_India,AI-440,Chennai,Early_Morning,one,Night,Mumbai,Economy,16,38,5407
Vistara,UK-836,Chennai,Morning,one,Evening,Mumbai,Economy,8.33,38,5772
Vistara,UK-836,Chennai,Morning,one,Night,Mumbai,Economy,10.5,38,5772
Vistara,UK-832,Chennai,Early_Morning,one,Evening,Mumbai,Economy,12.17,38,5772
Vistara,UK-832,Chennai,Early_Morning,one,Night,Mumbai,Economy,14.33,38,5772
Air_India,AI-766,Chennai,Morning,one,Evening,Mumbai,Economy,9.58,38,5475
Air_India,AI-766,Chennai,Morning,one,Afternoon,Mumbai,Economy,28.17,38,5475
Air_India,AI-430,Chennai,Morning,one,Evening,Mumbai,Economy,8.08,38,5617
Air_India,AI-430,Chennai,Morning,one,Night,Mumbai,Economy,11.67,38,5617
Air_India,AI-538,Chennai,Night,one,Morning,Mumbai,Economy,12.75,38,5617
Air_India,AI-538,Chennai,Night,one,Morning,Mumbai,Economy,13.83,38,5617
Air_India,AI-538,Chennai,Night,one,Morning,Mumbai,Economy,14.92,38,5617
Air_India,AI-539,Chennai,Evening,one,Morning,Mumbai,Economy,16.08,38,5617
Air_India,AI-538,Chennai,Night,one,Afternoon,Mumbai,Economy,16.5,38,5617
Air_India,AI-539,Chennai,Evening,one,Morning,Mumbai,Economy,17.17,38,5617
Air_India,AI-539,Chennai,Evening,one,Morning,Mumbai,Economy,18.25,38,5617
Air_India,AI-539,Chennai,Evening,one,Afternoon,Mumbai,Economy,19.83,38,5617
Air_India,AI-538,Chennai,Night,one,Evening,Mumbai,Economy,21.67,38,5617
Air_India,AI-430,Chennai,Morning,one,Morning,Mumbai,Economy,23.17,38,5617
Air_India,AI-538,Chennai,Night,one,Evening,Mumbai,Economy,23.67,38,5617
Air_India,AI-430,Chennai,Morning,one,Morning,Mumbai,Economy,24.25,38,5617
Air_India,AI-538,Chennai,Night,one,Night,Mumbai,Economy,24.92,38,5617
Air_India,AI-539,Chennai,Evening,one,Evening,Mumbai,Economy,25,38,5617
